0971880107;Wild Animus;Rich Shapero;2004;Too Far;http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg
0446675059;The Honk and Holler Opening Soon;Billie Letts;1999;Warner Books;http://images.amazon.com/images/P/0446675059.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446675059.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446675059.01.LZZZZZZZ.jpg
034543479X;A Widow for One Year;JOHN IRVING;2001;Fawcett;http://images.amazon.com/images/P/034543479X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/034543479X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/034543479X.01.LZZZZZZZ.jpg
0515136530;Key of Valor (Roberts, Nora. Key Trilogy, 3.);Nora Roberts;2003;Jove Pubns;http://images.amazon.com/images/P/0515136530.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0515136530.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515136530.01.LZZZZZZZ.jpg
0452282195;The Bluest Eye;Toni Morrison;2000;Plume Books;http://images.amazon.com/images/P/0452282195.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452282195.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452282195.01.LZZZZZZZ.jpg
0446610542;The Bachelor (Warner Books Contemporary Romance);Carly Phillips;2002;Warner Forever;http://images.amazon.com/images/P/0446610542.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446610542.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446610542.01.LZZZZZZZ.jpg
0553580191;Seize the Night;DEAN KOONTZ;1999;Bantam;http://images.amazon.com/images/P/0553580191.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553580191.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553580191.01.LZZZZZZZ.jpg
0679734775;The House on Mango Street (Vintage Contemporaries);SANDRA CISNEROS;1991;Vintage;http://images.amazon.com/images/P/0679734775.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679734775.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679734775.01.LZZZZZZZ.jpg
0425092917;The Accidental Tourist;Anne Tyler;1994;Berkley Publishing Group;http://images.amazon.com/images/P/0425092917.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425092917.01.LZZZZZZZ.jpg
0684865742;Tis: A Memoir;Frank McCourt;2000;Scribner;http://images.amazon.com/images/P/0684865742.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684865742.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684865742.01.LZZZZZZZ.jpg
0385472951;The Partner;John Grisham;1997;Doubleday Books;http://images.amazon.com/images/P/0385472951.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385472951.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385472951.01.LZZZZZZZ.jpg
038542017X;Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies;LAURA ESQUIVEL;1995;Anchor;http://images.amazon.com/images/P/038542017X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/038542017X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/038542017X.01.LZZZZZZZ.jpg
0449134482;Dances With Wolves;Michael Blake;1990;Fawcett Books;http://images.amazon.com/images/P/0449134482.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449134482.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449134482.01.LZZZZZZZ.jpg
0425184226;The Sum of All Fears;Tom Clancy;2002;Berkley Publishing Group;http://images.amazon.com/images/P/0425184226.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425184226.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425184226.01.LZZZZZZZ.jpg
0316602906;The Big Bad Wolf: A Novel;James Patterson;2003;Little, Brown;http://images.amazon.com/images/P/0316602906.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316602906.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316602906.01.LZZZZZZZ.jpg
0679446486;Airframe;Michael Crichton;1996;Alfred A. Knopf;http://images.amazon.com/images/P/0679446486.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679446486.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679446486.01.LZZZZZZZ.jpg
0375412824;The Dive From Clausen's Pier (Alex Awards);ANN PACKER;2002;Knopf;http://images.amazon.com/images/P/0375412824.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375412824.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375412824.01.LZZZZZZZ.jpg
0553578022;The Face of Deception;Iris Johansen;1999;Bantam Books;http://images.amazon.com/images/P/0553578022.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553578022.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553578022.01.LZZZZZZZ.jpg
0316781010;Fortune's Rocks: A Novel;Anita Shreve;1999;Back Bay Books;http://images.amazon.com/images/P/0316781010.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316781010.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316781010.01.LZZZZZZZ.jpg
1592400876;Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation;Lynne Truss;2004;Gotham Books;http://images.amazon.com/images/P/1592400876.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1592400876.01.MZZZZZZZ.jpg
0743457358;Everything's Eventual : 14 Dark Tales;Stephen King;2002;Pocket;http://images.amazon.com/images/P/0743457358.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743457358.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743457358.01.LZZZZZZZ.jpg
0399147195;P Is for Peril (Kinsey Millhone Mysteries (Hardcover));Sue Grafton;2001;Putnam Publishing Group;http://images.amazon.com/images/P/0399147195.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399147195.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399147195.01.LZZZZZZZ.jpg
0515121843;Sea Swept (Quinn Brothers (Paperback));Nora Roberts;2001;Jove Books;http://images.amazon.com/images/P/0515121843.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0515121843.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515121843.01.LZZZZZZZ.jpg
0345404114;Sleepers;Lorenzo Carcaterra;1996;Ballantine Books;http://images.amazon.com/images/P/0345404114.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345404114.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345404114.01.LZZZZZZZ.jpg
0671880314;Schindler's List;Thomas Keneally;1993;Touchstone;http://images.amazon.com/images/P/0671880314.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671880314.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671880314.01.LZZZZZZZ.jpg
0060929871;Brave New World;Aldous Huxley;1998;Perennial;http://images.amazon.com/images/P/0060929871.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060929871.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060929871.01.LZZZZZZZ.jpg
0684867621;The Girl Who Loved Tom Gordon : A Novel;Stephen King;1999;Scribner;http://images.amazon.com/images/P/0684867621.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684867621.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684867621.01.LZZZZZZZ.jpg
067976397X;Corelli's Mandolin : A Novel;LOUIS DE BERNIERES;1995;Vintage;http://images.amazon.com/images/P/067976397X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/067976397X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/067976397X.01.LZZZZZZZ.jpg
0452280621;Beloved;Toni Morrison;1998;Plume Books;http://images.amazon.com/images/P/0452280621.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452280621.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452280621.01.LZZZZZZZ.jpg
0425192725;Q Is for Quarry;Sue Grafton;2003;Berkley Publishing Group;http://images.amazon.com/images/P/0425192725.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425192725.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425192725.01.LZZZZZZZ.jpg
0316666009;1st to Die: A Novel;James Patterson;2001;Little Brown and Company;http://images.amazon.com/images/P/0316666009.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316666009.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316666009.01.LZZZZZZZ.jpg
0316693235;Violets Are Blue;James Patterson;2001;Little, Brown;http://images.amazon.com/images/P/0316693235.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316693235.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316693235.01.LZZZZZZZ.jpg
0394820371;The Phantom Tollbooth;Norton Juster;1993;Yearling Books;http://images.amazon.com/images/P/0394820371.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0394820371.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0394820371.01.LZZZZZZZ.jpg
0380012863;Jonathan Livingston Seagull;Richard Bach;1976;Avon;http://images.amazon.com/images/P/0380012863.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380012863.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380012863.01.LZZZZZZZ.jpg
0399146431;The Bonesetter's Daughter;Amy Tan;2001;Putnam Publishing Group;http://images.amazon.com/images/P/0399146431.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399146431.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399146431.01.LZZZZZZZ.jpg
0316782505;The Weight of Water;Anita Shreve;2001;Little, Brown;http://images.amazon.com/images/P/0316782505.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316782505.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316782505.01.LZZZZZZZ.jpg
0345384350;Icebound;Dean R. Koontz;1995;Ballantine Books;http://images.amazon.com/images/P/0345384350.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345384350.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345384350.01.LZZZZZZZ.jpg
0515136379;Key of Knowledge (Key Trilogy (Paperback));Nora Roberts;2003;Jove Books;http://images.amazon.com/images/P/0515136379.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0515136379.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515136379.01.LZZZZZZZ.jpg
0399145087;Black Notice;Patricia Daniels Cornwell;1999;Putnam Pub Group;http://images.amazon.com/images/P/0399145087.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399145087.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399145087.01.LZZZZZZZ.jpg
0804115761;Thousand Acres;JANE SMILEY;1996;Ivy Books;http://images.amazon.com/images/P/0804115761.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0804115761.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0804115761.01.LZZZZZZZ.jpg
0446520802;The Notebook;Nicholas Sparks;1996;Warner Books;http://images.amazon.com/images/P/0446520802.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446520802.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446520802.01.LZZZZZZZ.jpg
0425153975;The Eyes of Darkness;Dean R. Koontz;1996;Berkley Publishing Group;http://images.amazon.com/images/P/0425153975.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425153975.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425153975.01.LZZZZZZZ.jpg
0345436911;The Dress Lodger (Ballantine Reader's Circle);Sheri Holman;2001;Ballantine Books;http://images.amazon.com/images/P/0345436911.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345436911.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345436911.01.LZZZZZZZ.jpg
0670894184;Back Roads;Tawni O'Dell;2000;Viking Books;http://images.amazon.com/images/P/0670894184.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0670894184.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0670894184.01.LZZZZZZZ.jpg
0380977788;Coraline;Neil Gaiman;2002;HarperCollins;http://images.amazon.com/images/P/0380977788.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380977788.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380977788.01.LZZZZZZZ.jpg
0316777722;Me Talk Pretty One Day;David Sedaris;2000;Little, Brown;http://images.amazon.com/images/P/0316777722.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316777722.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316777722.01.LZZZZZZZ.jpg
0425158632;Executive Orders (Jack Ryan Novels);Tom Clancy;1997;Berkley Publishing Group;http://images.amazon.com/images/P/0425158632.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425158632.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425158632.01.LZZZZZZZ.jpg
0316788228;The Pilot's Wife;Anita Shreve;2001;Little, Brown;http://images.amazon.com/images/P/0316788228.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316788228.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316788228.01.LZZZZZZZ.jpg
0743206045;Daddy's Little Girl;Mary Higgins Clark;2002;Simon &amp; Schuster;http://images.amazon.com/images/P/0743206045.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743206045.01.MZZZZZZZ.jpg
0446365505;Pleading Guilty;Scott Turow;1994;Warner Books;http://images.amazon.com/images/P/0446365505.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446365505.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446365505.01.LZZZZZZZ.jpg
0316168688;The Dogs of Babel (Today Show Book Club #12);Carolyn Parkhurst;2003;Little, Brown;http://images.amazon.com/images/P/0316168688.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316168688.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316168688.01.LZZZZZZZ.jpg
038542471X;The Client;John Grisham;1993;Doubleday Books;http://images.amazon.com/images/P/038542471X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/038542471X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/038542471X.01.LZZZZZZZ.jpg
0446363251;Scarlett : The Sequel to Margaret Mitchell's \"Gone With the Wind\;Alexandra Ripley;1992;Warner Books;http://images.amazon.com/images/P/0446363251.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446363251.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446363251.01.LZZZZZZZ.jpg
0316602051;The Jester;James Patterson;2003;Little, Brown;http://images.amazon.com/images/P/0316602051.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316602051.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316602051.01.LZZZZZZZ.jpg
042513699X;Turtle Moon;Alice Hoffman;1993;Berkley Publishing Group;http://images.amazon.com/images/P/042513699X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/042513699X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/042513699X.01.LZZZZZZZ.jpg
0380730847;The Forgotten (Peter Decker &amp; Rina Lazarus Novels (Paperback));Faye Kellerman;2002;Avon;http://images.amazon.com/images/P/0380730847.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380730847.01.MZZZZZZZ.jpg
0140177396;Of Mice and Men (Penguin Great Books of the 20th Century);John Steinbeck;1993;Penguin Books;http://images.amazon.com/images/P/0140177396.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140177396.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140177396.01.LZZZZZZZ.jpg
0385510438;The Last Juror;John Grisham;2004;Doubleday;http://images.amazon.com/images/P/0385510438.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385510438.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385510438.01.LZZZZZZZ.jpg
0446613266;Four Blind Mice;James Patterson;2003;Warner Books;http://images.amazon.com/images/P/0446613266.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446613266.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446613266.01.LZZZZZZZ.jpg
0385493800;The Testament;John Grisham;1999;Doubleday Books;http://images.amazon.com/images/P/0385493800.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385493800.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385493800.01.LZZZZZZZ.jpg
0345413873;Monster : A Novel (Alex Delaware Novels (Paperback));JONATHAN KELLERMAN;2000;Ballantine Books;http://images.amazon.com/images/P/0345413873.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345413873.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345413873.01.LZZZZZZZ.jpg
0425178765;Easy Prey;John Sandford;2001;Berkley Publishing Group;http://images.amazon.com/images/P/0425178765.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425178765.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425178765.01.LZZZZZZZ.jpg
0399149325;Portrait of a Killer: Jack the Ripper -- Case Closed;Patricia Cornwell;2002;G. P. Putnam's Sons;http://images.amazon.com/images/P/0399149325.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399149325.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399149325.01.LZZZZZZZ.jpg
0451206525;Dead Sleep;Greg Iles;2002;Signet Book;http://images.amazon.com/images/P/0451206525.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451206525.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451206525.01.LZZZZZZZ.jpg
0446602620;Blood Work;Michael Connelly;1998;Warner Books;http://images.amazon.com/images/P/0446602620.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446602620.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446602620.01.LZZZZZZZ.jpg
0060932759;Daughter of Fortune;Isabel Allende;2000;Perennial;http://images.amazon.com/images/P/0060932759.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060932759.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060932759.01.LZZZZZZZ.jpg
0446605409;Plum Island;Nelson DeMille;1998;Warner Books;http://images.amazon.com/images/P/0446605409.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446605409.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446605409.01.LZZZZZZZ.jpg
0373218400;Table For Two;Nora Roberts;2002;Silhouette;http://images.amazon.com/images/P/0373218400.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373218400.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373218400.01.LZZZZZZZ.jpg
0552998486;Chocolat;Joanne Harris;2000;Black Swan;http://images.amazon.com/images/P/0552998486.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0552998486.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0552998486.01.LZZZZZZZ.jpg
0553274295;Where the Red Fern Grows;Wilson Rawls;1984;Random House Children's Books;http://images.amazon.com/images/P/0553274295.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553274295.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553274295.01.LZZZZZZZ.jpg
0385512104;The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13);Mark Haddon;2003;Doubleday;http://images.amazon.com/images/P/0385512104.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385512104.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385512104.01.LZZZZZZZ.jpg
0375760911;The Idiot Girls' Action Adventure Club;Laurie Notaro;2002;Villard Books;http://images.amazon.com/images/P/0375760911.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375760911.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375760911.01.LZZZZZZZ.jpg
0451191145;Atlas Shrugged;Ayn Rand;1996;Signet Book;http://images.amazon.com/images/P/0451191145.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451191145.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451191145.01.LZZZZZZZ.jpg
0446609323;Black Friday;James Patterson;1989;Warner Vision;http://images.amazon.com/images/P/0446609323.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446609323.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446609323.01.LZZZZZZZ.jpg
0553560247;Dying for Chocolate (Culinary Mysteries (Paperback));DIANE MOTT DAVIDSON;1993;Bantam;http://images.amazon.com/images/P/0553560247.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553560247.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553560247.01.LZZZZZZZ.jpg
1551668998;Beach House;Mary Alice Monroe;2002;Mira;http://images.amazon.com/images/P/1551668998.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1551668998.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1551668998.01.LZZZZZZZ.jpg
006099486X;The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary;Simon Winchester;1999;Perennial;http://images.amazon.com/images/P/006099486X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/006099486X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/006099486X.01.LZZZZZZZ.jpg
0449006522;Manhattan Hunt Club;JOHN SAUL;2002;Ballantine Books;http://images.amazon.com/images/P/0449006522.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449006522.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449006522.01.LZZZZZZZ.jpg
0451207521;Jackdaws;Ken Follett;2002;Signet Book;http://images.amazon.com/images/P/0451207521.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451207521.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451207521.01.LZZZZZZZ.jpg
0312971125;Crazy for You;Jennifer Crusie;2000;St. Martin's Press;http://images.amazon.com/images/P/0312971125.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312971125.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312971125.01.LZZZZZZZ.jpg
0380820293;Last Chance Saloon;Marian Keyes;2002;Avon;http://images.amazon.com/images/P/0380820293.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380820293.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380820293.01.LZZZZZZZ.jpg
0553282476;CAT'S EYE;MARGARET ATWOOD;1989;Bantam;http://images.amazon.com/images/P/0553282476.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553282476.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553282476.01.LZZZZZZZ.jpg
0316781142;The Last Time They Met : A Novel;Anita Shreve;2001;Little, Brown;http://images.amazon.com/images/P/0316781142.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316781142.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316781142.01.LZZZZZZZ.jpg
0679735771;American Psycho (Vintage Contemporaries);Bret Easton Ellis;2000;Vintage Books USA;http://images.amazon.com/images/P/0679735771.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679735771.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679735771.01.LZZZZZZZ.jpg
0609610597;The Shelters of Stone (Earth's Children Series, No 5);JEAN M. AUEL;2002;Crown;http://images.amazon.com/images/P/0609610597.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0609610597.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0609610597.01.LZZZZZZZ.jpg
0515122734;Sanctuary;Nora Roberts;2004;Jove Books;http://images.amazon.com/images/P/0515122734.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0515122734.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515122734.01.LZZZZZZZ.jpg
0451188454;The Bone Collector (Lincoln Rhyme Novels (Paperback));Jeff Deaver;2004;Signet Book;http://images.amazon.com/images/P/0451188454.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451188454.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451188454.01.LZZZZZZZ.jpg
0064472272;Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson;Louise Rennison;2001;HarperTempest;http://images.amazon.com/images/P/0064472272.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0064472272.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0064472272.01.LZZZZZZZ.jpg
0399146253;The Last Precinct;Patricia Daniels Cornwell;2000;Putnam Publishing Group;http://images.amazon.com/images/P/0399146253.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399146253.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399146253.01.LZZZZZZZ.jpg
0425155404;Invasion;Robin Cook;1997;Berkley Publishing Group;http://images.amazon.com/images/P/0425155404.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425155404.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425155404.01.LZZZZZZZ.jpg
0553569155;Seinlanguage;Jerry Seinfeld;1995;Bantam Books;http://images.amazon.com/images/P/0553569155.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553569155.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553569155.01.LZZZZZZZ.jpg
0553572326;Survival of the Fittest: An Alex Delaware Novel;Jonathan Kellerman;1998;Bantam;http://images.amazon.com/images/P/0553572326.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553572326.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553572326.01.LZZZZZZZ.jpg
0375706410;Waiting (Vintage International);Ha Jin;2000;Vintage Books USA;http://images.amazon.com/images/P/0375706410.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375706410.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375706410.01.LZZZZZZZ.jpg
0449227421;The Third Twin;Ken Follett;1997;Fawcett Books;http://images.amazon.com/images/P/0449227421.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449227421.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449227421.01.LZZZZZZZ.jpg
0140254544;A Light in the Window (The Mitford Years);Jan Karon;1996;Penguin Books;http://images.amazon.com/images/P/0140254544.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140254544.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140254544.01.LZZZZZZZ.jpg
0515133302;Hemlock Bay;Catherine Coulter;2002;Jove Books;http://images.amazon.com/images/P/0515133302.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0515133302.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515133302.01.LZZZZZZZ.jpg
0451204530;Code to Zero;Ken Follett;2001;Signet Book;http://images.amazon.com/images/P/0451204530.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451204530.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451204530.01.LZZZZZZZ.jpg
0374199698;Middlesex: A Novel;Jeffrey Eugenides;2002;Farrar, Straus and Giroux;http://images.amazon.com/images/P/0374199698.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0374199698.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0374199698.01.LZZZZZZZ.jpg
0451205421;The Door to December;Dean R. Koontz;2002;Signet Book;http://images.amazon.com/images/P/0451205421.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451205421.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451205421.01.LZZZZZZZ.jpg
